visit_id,customer_id,store_id,date,entry_timestamp,exit_timestamp
3709,704,12,2021-06-22,09:44,10:03
3710,704,12,2020-03-06,09:41,09:57
3711,704,12,2023-02-26,20:40,21:30
3712,704,33,2019-05-07,10:35,11:02
3713,704,12,2021-10-25,12:06,14:04
3714,705,1,2020-01-05,12:55,13:22
3715,706,10,2023-06-21,18:06,20:04
3716,706,57,2021-03-12,17:33,18:21
3717,707,20,2023-03-08,13:09,14:40
3718,707,13,2023-11-14,17:34,19:24
3719,708,39,2021-09-24,17:30,17:54
3720,708,7,2022-12-17,17:58,18:33
3721,708,39,2021-01-19,13:36,14:06
3722,708,7,2024-11-28,17:20,18:17
3723,708,39,2020-01-03,17:00,17:41
3724,709,22,2022-10-16,11:04,11:47
3725,710,42,2024-01-09,09:12,09:53
3726,710,2,2021-05-15,12:31,13:00
3727,710,14,2020-05-07,15:09,16:55
3728,710,24,2020-11-09,09:05,10:17
3729,710,8,2022-06-19,17:23,18:28
3730,710,27,2024-01-11,13:15,13:52
3731,711,12,2023-01-27,18:27,18:48
3732,712,12,2022-02-26,16:42,18:21
3733,712,16,2024-12-12,09:51,10:10
3734,712,16,2019-06-09,18:04,19:37
3735,712,33,2022-01-02,18:01,18:21
3736,712,12,2019-11-29,15:23,16:15
3737,712,33,2022-08-28,11:15,13:06
3738,713,37,2019-04-19,15:06,16:29
3739,713,37,2023-05-25,14:48,15:54
3740,713,21,2022-10-11,12:43,14:11
3741,713,37,2019-12-06,09:22,10:15
3742,713,37,2024-06-03,18:08,19:45
3743,713,31,2024-03-13,17:28,17:50
3744,713,37,2023-08-30,17:11,19:01
3745,713,21,2020-12-19,18:37,18:52
3746,713,19,2021-10-10,17:29,18:56
3747,713,19,2019-07-25,12:27,14:02
3748,714,12,2019-01-16,16:53,18:28
3749,714,16,2024-07-12,12:30,14:04
3750,714,16,2022-11-27,15:14,15:42
3751,715,16,2024-01-31,09:56,11:39
3752,715,12,2021-05-01,13:29,15:10
3753,715,33,2020-02-27,13:13,15:06
3754,715,33,2021-01-24,09:03,10:03
3755,715,16,2022-12-20,15:31,16:17
3756,715,16,2022-08-22,09:16,11:03
3757,716,50,2019-12-31,16:12,18:12
3758,716,26,2022-09-16,12:58,13:29
3759,716,17,2024-09-21,18:08,19:23
3760,716,35,2019-11-22,18:44,19:39
3761,716,46,2024-04-19,15:15,16:13
3762,716,3,2020-03-02,14:37,16:36
3763,716,35,2019-06-05,11:41,12:59
3764,716,23,2024-04-19,09:37,10:03
3765,716,35,2020-04-13,17:59,19:47
3766,716,52,2020-11-20,10:18,10:52
3767,717,12,2021-04-26,17:45,18:49
3768,717,16,2020-01-16,12:53,13:54
3769,717,33,2021-05-04,17:23,18:08
3770,718,23,2024-05-11,12:57,14:44
3771,718,51,2019-08-27,12:09,13:29
3772,718,50,2023-03-19,12:56,14:19
3773,719,34,2023-08-14,09:21,10:34
3774,719,34,2023-04-01,17:17,17:52
3775,719,34,2021-03-18,11:35,11:58
3776,720,7,2021-04-03,17:51,19:00
3777,720,7,2019-06-20,17:45,19:43
3778,720,7,2024-07-20,12:38,14:02
3779,720,39,2022-12-15,17:08,18:32
3780,720,39,2023-06-27,10:39,10:53
3781,720,7,2021-11-12,15:34,15:48
3782,720,39,2021-11-25,12:43,13:30
3783,720,39,2024-04-14,09:52,10:26
3784,720,39,2019-04-04,11:23,12:12
3785,721,49,2022-10-19,17:58,19:57
3786,721,40,2021-11-27,09:34,11:24
3787,721,49,2022-05-29,14:45,16:24
3788,721,40,2019-12-31,12:58,14:41
3789,721,55,2024-08-03,09:39,11:39
3790,722,45,2022-02-17,16:25,17:51
3791,723,51,2019-12-09,12:33,14:02
3792,723,53,2021-04-10,17:48,19:04
3793,723,52,2024-10-03,18:51,20:24
3794,723,3,2019-10-12,17:11,17:30
3795,723,11,2019-09-27,16:14,17:34
3796,723,11,2019-01-11,17:33,18:18
3797,723,46,2022-11-07,12:38,14:14
3798,724,3,2021-08-26,16:40,17:49
3799,725,53,2019-09-03,09:22,09:39
3800,725,43,2022-10-23,12:26,12:53
3801,725,3,2019-07-23,17:55,19:37
3802,725,60,2023-05-17,17:27,18:28
3803,725,4,2021-09-25,09:39,10:45
3804,725,23,2019-10-05,12:24,13:48
3805,725,53,2019-04-25,17:31,19:16
3806,726,45,2022-06-21,09:03,10:18
3807,726,59,2024-02-15,17:36,18:49
3808,726,2,2020-08-17,10:14,11:13
3809,726,14,2020-03-28,12:03,13:07
3810,726,28,2021-12-19,19:05,20:42
3811,727,57,2019-03-17,18:27,20:02
3812,727,57,2020-06-23,10:42,11:46
3813,727,28,2021-03-24,17:47,18:10
3814,727,59,2022-06-11,09:37,10:13
3815,727,45,2024-05-29,10:33,11:43
3816,727,14,2024-10-15,10:32,12:23
3817,727,10,2019-03-03,09:39,10:34
3818,727,8,2019-01-22,14:30,16:08
3819,728,1,2022-08-21,14:25,15:45
3820,728,36,2023-08-03,09:10,10:39
3821,728,1,2022-05-05,12:23,12:36
3822,729,39,2021-05-11,18:12,19:59
3823,729,39,2022-01-29,12:53,14:46
3824,729,39,2022-03-23,17:59,18:23
3825,729,39,2021-02-28,16:16,16:54
3826,730,25,2021-09-28,17:13,17:30
3827,730,25,2019-04-15,18:53,20:19
3828,730,25,2020-08-20,17:54,18:42
3829,730,25,2023-12-19,17:35,19:18
3830,730,25,2020-11-01,18:15,19:54
3831,730,25,2024-09-11,09:45,11:41
3832,730,25,2023-09-07,18:48,19:59
3833,730,25,2021-12-09,19:50,21:10
3834,731,12,2020-02-23,13:47,14:41
3835,731,33,2022-11-25,18:13,18:45
3836,731,33,2022-07-10,12:55,13:33
3837,731,12,2020-12-17,13:25,14:48
3838,731,12,2023-11-12,18:10,19:09
3839,731,16,2021-03-01,10:10,10:30
3840,731,16,2019-10-03,14:28,15:09
3841,732,33,2023-01-15,12:45,14:02
3842,732,12,2023-09-09,15:28,16:00
3843,732,12,2021-03-08,17:30,18:44
3844,732,16,2023-03-13,17:43,19:41
3845,733,60,2020-05-22,12:42,14:05
3846,733,53,2019-01-31,15:06,16:26
3847,733,44,2024-11-04,13:49,15:08
3848,733,51,2019-01-06,18:38,20:06
3849,733,23,2020-06-15,10:51,12:14
3850,733,3,2020-12-11,16:38,17:02
3851,733,48,2020-10-01,18:27,19:15
3852,733,53,2020-03-17,12:21,13:51
3853,734,3,2023-03-12,19:50,20:09
3854,734,11,2020-02-27,20:04,21:24
3855,734,3,2022-10-18,16:15,17:26
3856,734,11,2022-01-05,14:03,14:58
3857,734,53,2022-09-24,19:25,21:08
3858,734,11,2020-03-09,12:13,13:35
3859,734,50,2019-01-30,09:38,10:48
3860,735,10,2022-09-18,17:04,18:56
3861,735,14,2024-10-30,10:25,10:55
3862,735,14,2020-01-11,09:09,10:45
3863,735,24,2021-07-23,10:17,11:02
3864,735,8,2020-12-16,18:01,19:44
3865,735,10,2020-05-27,16:43,17:06
3866,735,27,2024-01-10,12:45,12:55
3867,735,20,2019-01-05,09:29,10:30
3868,735,42,2019-12-24,12:13,12:55
3869,736,19,2020-06-06,15:25,16:27
3870,736,19,2019-11-25,13:00,14:38
3871,737,52,2020-12-29,17:06,18:05
3872,737,11,2020-09-01,15:25,16:19
3873,737,11,2020-12-11,17:15,18:46
3874,737,51,2023-04-26,09:05,10:52
3875,738,14,2021-07-24,10:38,11:50
3876,738,28,2024-10-16,13:13,14:20
3877,738,45,2019-01-08,17:14,19:04
3878,738,27,2024-06-15,18:30,19:15
3879,738,10,2020-04-17,17:08,17:36
3880,738,8,2024-05-14,12:50,13:15
3881,738,2,2024-06-17,12:56,13:40
3882,738,20,2023-08-12,17:55,19:47
3883,738,13,2024-01-12,09:51,11:36
3884,738,13,2020-04-13,15:42,16:57
3885,739,57,2020-04-13,17:59,18:33
3886,739,24,2020-01-24,17:59,18:39
3887,739,8,2021-06-06,17:02,17:44
3888,739,59,2024-01-03,20:48,21:43
3889,739,42,2023-06-24,16:28,17:45
3890,739,42,2021-09-16,12:10,13:31
3891,739,42,2023-12-04,12:35,13:49
3892,740,60,2020-12-10,09:57,10:07
3893,740,3,2024-03-09,09:27,10:31
3894,740,48,2024-02-06,19:36,20:42
3895,740,52,2023-05-03,10:44,11:41
3896,740,50,2021-12-06,17:12,18:33
3897,740,11,2021-07-29,17:18,19:02
3898,740,52,2022-04-11,09:33,11:04
3899,740,35,2024-03-05,18:36,19:19
3900,740,4,2024-10-27,17:17,19:04
3901,741,33,2024-02-20,11:01,11:20
3902,741,33,2023-04-04,13:50,15:08
3903,741,33,2020-02-18,15:23,16:06
3904,741,16,2020-06-13,17:43,18:24
3905,741,12,2022-04-11,12:59,13:44
3906,741,33,2019-02-26,09:42,11:02
3907,742,6,2021-09-02,18:16,18:56
3908,742,6,2020-08-27,16:47,17:58
3909,742,22,2021-04-21,18:56,20:04
3910,742,22,2024-06-18,17:13,17:50
3911,742,22,2019-03-24,19:54,20:13
3912,742,22,2019-05-29,15:42,16:54
3913,744,19,2023-01-30,15:52,17:15
3914,744,21,2021-08-21,18:14,19:41
3915,744,21,2021-05-03,12:55,14:20
3916,744,37,2023-06-11,09:19,11:13
3917,744,21,2021-04-22,09:11,10:25
3918,744,37,2024-09-10,10:31,11:52
3919,744,37,2024-01-27,17:17,18:20
3920,745,52,2021-02-25,19:34,20:14
3921,745,52,2021-10-28,09:18,10:45
3922,745,17,2021-02-06,12:43,13:19
3923,745,51,2019-04-30,09:21,10:32
3924,745,51,2023-11-03,17:09,17:28
3925,745,43,2024-04-04,12:39,14:26
3926,746,34,2019-11-22,17:04,18:06
3927,746,34,2021-04-07,11:13,12:53
3928,747,58,2024-12-19,17:53,18:08
3929,748,7,2023-12-30,14:08,15:43
3930,748,7,2020-05-30,17:47,18:14
3931,748,39,2019-06-28,11:29,13:27
3932,748,39,2022-08-10,09:39,10:11
3933,748,7,2024-08-03,12:39,13:21
3934,748,39,2021-08-02,12:13,13:09
3935,748,39,2021-12-09,17:29,18:51
3936,748,39,2021-04-27,09:09,10:41
3937,748,7,2021-05-08,12:53,13:48
3938,749,27,2020-12-09,13:42,14:23
3939,749,24,2022-11-11,17:03,18:04
3940,749,45,2020-03-06,16:52,18:12
3941,749,57,2019-05-28,13:22,15:00
3942,749,20,2024-08-27,09:04,09:22
3943,749,59,2021-05-12,13:04,15:01
3944,749,27,2021-02-26,12:12,13:23
3945,749,14,2023-06-30,18:39,19:31
3946,749,2,2020-05-09,12:20,13:19
3947,749,14,2022-02-01,11:12,12:57
3948,750,1,2019-09-15,12:41,13:41
3949,750,40,2024-06-14,16:36,18:02
3950,750,38,2021-07-19,15:30,16:32
3951,750,49,2019-12-11,17:49,18:24
3952,751,42,2022-12-31,14:21,14:38
3953,751,2,2022-10-03,14:18,14:36
3954,751,45,2020-01-10,16:02,17:29
3955,751,2,2022-02-13,14:39,16:16
3956,751,20,2024-10-28,14:13,14:24
3957,751,59,2024-12-09,13:27,14:31
3958,752,47,2024-05-13,17:31,17:57
3959,752,28,2024-05-01,17:23,18:37
3960,752,14,2023-11-18,14:17,14:51
3961,752,27,2019-04-14,14:22,15:49
3962,752,10,2024-06-25,12:28,12:52
3963,752,10,2024-09-02,12:43,12:59
3964,753,53,2020-11-19,17:19,19:09
3965,753,4,2023-11-10,12:02,13:32
3966,753,52,2022-01-24,12:20,13:42
3967,753,4,2019-02-04,13:16,14:51
3968,753,26,2023-12-30,12:23,13:38
3969,754,58,2019-12-20,20:14,20:55
3970,755,33,2023-02-11,12:10,13:07
3971,755,16,2020-10-25,13:41,13:59
3972,755,16,2019-04-01,12:51,13:03
3973,755,33,2021-01-25,17:55,18:51
3974,755,16,2020-10-28,17:44,17:56
3975,755,12,2019-05-06,17:36,19:01
3976,755,12,2024-04-27,09:41,10:33
3977,755,33,2021-05-20,17:41,17:55
3978,755,33,2019-11-26,09:44,10:21
3979,756,16,2020-08-31,15:00,16:42
3980,756,16,2022-08-04,11:33,13:08
3981,756,16,2021-01-31,09:52,11:22
3982,757,57,2021-05-28,13:48,14:55
3983,757,45,2023-05-15,18:02,18:32
3984,757,27,2022-12-05,18:35,19:40
3985,760,2,2019-05-29,14:19,14:36
3986,761,56,2022-09-04,13:37,15:03
3987,761,55,2022-12-06,16:12,18:10
3988,761,18,2023-07-12,09:32,11:16
3989,761,1,2021-10-15,09:23,10:48
3990,761,38,2020-11-19,12:28,13:01
3991,761,55,2024-11-11,12:45,14:28
3992,761,40,2019-11-27,11:12,12:53
3993,762,45,2022-10-15,17:56,18:51
3994,763,29,2020-05-25,12:49,13:33
3995,763,29,2022-07-19,09:04,10:53
3996,763,29,2024-10-21,09:30,11:02
3997,763,29,2024-07-22,12:31,14:15
3998,763,29,2022-09-20,11:44,12:14
3999,763,29,2024-06-28,17:45,18:47
4000,763,29,2023-11-01,17:42,19:02
4001,764,44,2023-08-10,14:42,16:25
4002,764,17,2020-03-04,18:55,19:47
4003,764,35,2023-07-09,09:22,10:41
4004,764,44,2020-08-14,18:11,19:47
4005,764,9,2023-08-18,12:15,13:31
4006,764,3,2023-11-07,10:12,11:59
4007,764,51,2021-03-28,18:33,19:17
4008,764,23,2022-07-31,09:39,10:59
4009,764,43,2024-06-30,09:41,11:09
4010,764,52,2023-12-30,12:13,12:31
4011,765,16,2022-11-10,18:33,19:53
4012,765,12,2024-08-18,17:04,18:54
4013,765,16,2023-03-20,19:17,21:16
4014,766,46,2021-08-20,19:08,21:06
4015,766,44,2024-01-03,12:07,12:27
4016,766,48,2019-05-30,12:23,13:45
4017,766,43,2020-02-28,20:15,21:59
4018,766,9,2024-02-16,12:52,13:11
4019,766,9,2019-04-26,17:39,18:15
4020,766,50,2019-04-20,12:18,13:29
4021,766,53,2020-07-21,11:04,12:36
4022,766,60,2024-11-12,15:52,17:19
4023,767,29,2021-12-09,10:00,11:34
4024,767,29,2019-01-08,09:41,10:30
4025,768,16,2023-05-10,11:00,11:45
4026,768,33,2021-12-22,09:31,10:33
4027,768,33,2023-04-28,16:29,17:34
4028,769,49,2019-09-04,14:14,15:24
4029,769,49,2020-05-14,12:39,14:16
4030,769,1,2024-09-14,17:12,18:07
4031,769,56,2020-09-06,12:21,13:23
4032,769,15,2019-08-03,09:34,11:27
4033,769,49,2021-06-16,12:33,14:20
4034,769,55,2021-09-15,12:32,13:40
4035,770,5,2023-06-27,12:55,14:46
4036,770,5,2023-06-16,18:43,20:22
4037,770,5,2022-05-20,18:05,19:02
4038,770,5,2022-04-23,18:08,19:00
4039,770,58,2023-10-04,12:58,13:30
4040,770,58,2020-11-23,09:45,11:42
4041,770,58,2024-01-08,15:23,17:09
4042,771,22,2020-08-26,18:45,19:27
4043,771,6,2020-10-03,18:51,20:35
4044,771,6,2022-09-20,12:44,13:31
4045,771,6,2020-06-28,12:37,13:06
4046,772,34,2022-07-06,18:27,18:52
4047,772,34,2024-03-11,14:16,16:16
4048,773,56,2021-04-29,17:38,18:41
4049,773,36,2022-09-19,09:40,10:26
4050,773,1,2024-07-17,09:31,11:27
4051,774,17,2022-03-17,11:16,13:01
4052,775,38,2021-12-09,15:30,17:26
4053,775,38,2021-08-24,09:43,11:17
4054,775,1,2023-09-07,17:44,17:54
4055,775,49,2019-07-26,12:48,13:51
4056,775,1,2019-04-16,18:44,20:15
4057,775,15,2021-05-31,17:18,18:10
4058,775,15,2020-01-07,12:35,13:13
4059,775,30,2024-02-09,15:41,16:04
4060,776,60,2020-06-06,17:23,18:40
4061,776,4,2024-08-01,18:14,18:50
4062,776,3,2019-12-18,12:42,13:00
4063,776,44,2021-06-26,17:23,19:13
4064,777,13,2019-07-28,09:10,10:05
4065,777,59,2021-10-27,10:46,10:56
4066,777,59,2020-04-15,17:54,18:17
4067,777,45,2024-12-10,09:17,10:07
4068,778,46,2024-05-26,09:58,11:18
4069,778,44,2023-04-17,09:27,11:06
4070,778,23,2021-12-14,16:57,17:59
4071,778,35,2021-05-21,10:57,12:52
4072,778,46,2020-05-22,18:53,19:50
4073,779,47,2020-05-24,18:48,19:53
4074,780,18,2024-06-25,12:37,14:11
4075,780,56,2024-04-06,15:42,16:18
4076,780,55,2022-06-02,17:08,18:35
4077,780,15,2020-06-29,17:13,18:13
4078,780,15,2024-06-16,18:47,20:18
4079,780,55,2024-03-10,12:48,14:05
4080,780,30,2021-02-12,13:57,14:39
4081,781,59,2024-05-07,11:44,12:40
4082,781,27,2024-08-22,11:12,11:30
4083,781,13,2019-04-23,11:57,13:19
4084,781,2,2023-11-06,13:48,14:13
4085,781,28,2024-04-15,17:18,18:40
4086,782,54,2021-03-28,09:17,10:40
4087,782,54,2022-09-24,12:34,12:57
4088,783,49,2022-09-09,12:41,14:29
4089,783,56,2022-09-07,15:20,16:13
4090,783,1,2019-01-04,12:06,12:18
4091,783,55,2023-11-22,12:11,12:24
4092,783,55,2022-10-04,13:42,15:27
4093,783,38,2024-07-27,17:35,17:46
4094,783,38,2020-08-26,15:37,16:33
4095,783,55,2023-09-07,17:55,18:13
4096,783,38,2022-03-02,12:33,13:01
4097,783,55,2023-03-05,14:08,15:49
4098,784,51,2021-04-02,18:16,20:08
4099,784,35,2022-02-10,17:56,19:04
4100,784,3,2021-11-18,12:25,14:21
4101,784,3,2024-06-06,09:32,10:06
4102,784,9,2024-11-09,18:59,19:28
4103,784,52,2022-01-18,09:03,10:56
4104,784,52,2022-03-18,10:17,10:37
4105,786,14,2021-03-15,15:07,16:55
4106,786,47,2024-05-24,13:51,15:45
4107,787,9,2020-08-07,17:00,17:17
4108,787,50,2021-10-14,14:39,15:43
4109,787,48,2024-10-05,17:30,18:20
4110,787,35,2022-04-13,12:30,14:12
4111,788,16,2023-05-17,14:23,15:50
4112,788,16,2023-09-04,17:21,18:14
4113,788,16,2020-05-27,17:31,18:09
4114,788,16,2019-08-23,11:13,11:58
4115,789,23,2023-10-04,09:20,11:08
4116,789,9,2024-01-29,12:48,13:55
4117,790,22,2021-11-30,15:52,16:10
4118,790,6,2024-11-07,09:22,10:41
4119,790,22,2023-12-19,11:04,12:00
4120,790,22,2020-07-27,09:09,10:48
4121,792,16,2023-09-11,19:06,19:53
4122,792,12,2021-01-29,18:49,19:00
4123,792,33,2021-02-07,17:18,18:36
4124,792,16,2024-08-05,17:14,17:54
4125,792,12,2023-05-15,09:20,09:37
4126,792,16,2023-05-10,17:26,17:39
4127,792,33,2024-02-22,09:06,10:09
4128,792,16,2022-06-01,20:59,21:00
4129,792,33,2021-03-28,19:29,19:57
4130,792,33,2019-09-09,17:43,18:14
4131,793,2,2021-09-26,10:27,12:03
4132,793,59,2024-01-07,09:55,10:24
4133,793,47,2019-11-21,18:48,19:35
4134,793,20,2020-06-13,12:41,14:40
4135,793,45,2023-05-05,12:44,14:30
4136,793,20,2020-09-13,12:23,13:21
4137,794,9,2021-04-08,17:46,18:00
4138,794,26,2020-07-31,17:13,19:07
4139,794,23,2021-08-21,09:38,11:05
4140,794,48,2022-02-01,17:33,17:43
4141,794,60,2024-04-30,11:37,12:56
4142,794,50,2023-03-21,11:13,12:46
4143,794,3,2021-01-29,17:18,18:14
4144,794,23,2023-06-01,18:30,19:15
4145,794,48,2019-05-04,12:01,13:36
4146,794,50,2020-04-20,18:07,19:47
4147,795,53,2024-08-31,12:34,14:05
4148,795,48,2021-06-17,10:28,12:13
4149,795,43,2021-05-06,12:32,13:47
4150,795,23,2024-02-19,10:06,11:09
4151,795,43,2020-05-13,17:41,19:28
4152,796,49,2020-01-11,09:26,10:54
4153,796,18,2020-08-15,17:11,17:44
4154,797,51,2024-12-18,12:00,12:31
4155,797,60,2019-06-01,11:22,13:21
4156,797,3,2021-07-10,09:53,11:35
4157,797,51,2020-04-09,16:04,17:03
4158,797,48,2023-08-09,18:57,19:41
4159,797,43,2023-09-10,17:46,17:59
4160,797,44,2019-09-12,18:53,19:51
4161,797,11,2022-03-05,18:24,18:36
4162,798,6,2021-03-22,10:23,11:04
4163,798,6,2022-06-29,15:37,17:25
4164,798,22,2021-06-08,20:49,21:50
4165,798,22,2020-11-29,17:20,17:32
4166,798,22,2020-03-21,18:05,18:35
4167,798,22,2024-12-13,15:25,15:52
4168,798,22,2024-12-04,16:07,16:47
4169,798,22,2023-05-26,15:31,16:02
4170,798,22,2024-06-30,18:48,19:33
4171,799,48,2023-02-04,12:15,13:45
4172,799,50,2022-06-18,12:54,14:50
4173,799,44,2024-03-13,18:35,20:29
4174,799,17,2019-08-08,11:50,13:31
4175,799,3,2021-06-10,13:57,15:40
4176,799,52,2022-03-08,17:36,19:23
4177,799,9,2020-07-18,11:59,13:33
4178,800,16,2019-12-27,17:34,18:21
4179,800,33,2022-10-17,09:00,09:25
4180,800,33,2019-06-02,17:57,19:23
4181,800,33,2020-01-23,15:07,16:19
4182,800,33,2021-09-09,09:23,11:16
4183,800,33,2019-02-17,10:09,11:22
4184,800,33,2022-01-27,17:40,19:15
4185,800,16,2019-09-17,12:19,12:30
4186,800,33,2023-10-10,18:24,18:34
4187,801,28,2023-06-17,11:31,13:15
4188,802,54,2023-03-22,17:31,17:43
4189,802,54,2020-01-28,17:43,19:35
4190,802,54,2023-05-15,12:40,14:16
4191,802,54,2023-02-18,18:35,20:14
4192,802,54,2021-02-26,14:33,16:31
4193,802,54,2019-10-10,15:48,16:03
4194,802,54,2020-02-06,16:37,17:40
4195,802,54,2024-09-09,12:52,13:03
4196,802,54,2024-02-05,19:24,19:47
4197,803,48,2022-10-12,09:38,11:38
4198,804,30,2020-11-03,17:50,19:26
4199,804,55,2024-10-03,18:46,19:51
4200,804,55,2024-01-11,11:37,13:31
4201,804,40,2022-11-26,17:03,18:07
4202,804,15,2020-05-28,17:41,18:32
4203,804,18,2022-08-11,16:05,17:20
4204,804,49,2019-04-16,13:31,14:40
4205,804,56,2020-01-30,12:16,12:55
4206,805,54,2023-05-24,17:31,18:20
4207,805,54,2019-03-14,18:26,20:06
4208,805,54,2023-11-19,18:27,18:51
4209,805,54,2023-09-10,12:08,13:56
4210,805,54,2021-09-09,16:35,17:07
4211,805,54,2019-03-12,12:57,14:03
4212,805,54,2019-03-16,09:40,10:26
4213,805,54,2022-04-05,09:42,11:13
4214,806,33,2024-02-26,14:30,14:54
4215,806,12,2023-05-03,17:15,18:17
4216,806,16,2020-06-01,12:45,13:15
4217,806,16,2019-03-06,15:54,16:44
4218,806,33,2024-10-16,09:31,10:13
4219,807,35,2024-04-21,12:02,12:59
4220,807,48,2020-11-28,17:57,19:12
4221,807,46,2022-08-12,12:27,13:56
4222,807,46,2020-10-20,17:07,17:33
4223,808,27,2022-05-05,12:17,13:18
4224,808,20,2019-05-19,11:33,13:07
4225,808,45,2022-01-14,17:26,17:57
4226,808,47,2022-01-22,17:59,19:17
4227,808,28,2023-08-27,11:11,12:06
4228,809,16,2024-09-12,09:18,10:57
4229,809,12,2022-08-11,09:47,11:40
4230,809,12,2020-02-20,12:08,13:03
4231,809,16,2021-07-05,12:45,14:39
4232,809,33,2023-12-20,16:09,17:12
4233,809,33,2019-08-06,14:49,16:04
4234,809,33,2022-05-10,19:50,21:38
4235,810,48,2022-10-21,17:23,18:15
4236,810,4,2019-07-09,18:27,18:43
4237,810,50,2021-04-08,10:26,11:14
4238,811,41,2024-06-18,13:47,14:42
4239,811,5,2023-08-29,18:55,19:37
4240,811,5,2021-09-25,17:45,19:31
4241,811,32,2022-05-06,15:56,16:45
4242,811,58,2020-10-31,09:06,11:01
4243,811,32,2024-12-19,09:19,09:57
4244,811,32,2019-03-04,12:49,13:34
4245,811,32,2022-12-09,10:38,11:56
4246,812,58,2020-09-02,12:26,13:36
4247,812,58,2024-03-18,13:09,13:49
4248,812,5,2021-01-04,18:47,19:45
4249,813,28,2019-04-08,10:31,11:11
4250,813,10,2024-06-09,10:39,12:10
4251,813,45,2021-08-10,14:26,14:53
4252,813,14,2020-08-30,13:04,14:40
4253,813,13,2022-04-05,11:41,13:10
4254,813,59,2024-12-22,17:14,19:08
4255,813,10,2022-01-02,14:03,14:54
4256,813,10,2024-02-16,16:17,16:48
4257,813,14,2021-12-15,12:17,12:31
4258,814,1,2020-06-06,15:07,16:43
4259,814,1,2022-09-27,12:13,12:25
4260,814,30,2023-07-02,18:19,18:32
4261,815,33,2022-02-18,13:41,14:13
4262,815,16,2024-02-14,10:59,11:14
4263,815,33,2022-04-21,14:04,15:13
4264,815,33,2023-09-16,12:15,13:15
4265,815,16,2023-04-09,17:57,18:42
4266,815,33,2022-09-04,09:48,10:13
4267,815,33,2020-11-03,15:19,17:08
4268,815,12,2022-04-20,09:27,11:26
4269,816,33,2024-06-09,16:28,18:05
4270,816,16,2023-08-14,13:17,15:10
4271,816,33,2023-10-24,16:04,17:09
4272,816,33,2021-11-16,12:26,13:46
4273,816,16,2023-05-19,17:38,18:59
4274,816,16,2023-02-14,13:56,14:52
4275,816,16,2023-10-14,12:42,13:41
4276,816,33,2021-01-08,09:57,11:22
4277,817,9,2022-04-07,17:10,18:28
4278,817,43,2019-06-11,14:26,16:00
4279,817,9,2022-01-03,16:07,16:54
4280,817,50,2022-01-14,09:28,10:04
4281,817,11,2022-04-12,11:39,13:15
4282,817,46,2022-12-07,17:05,18:18
4283,817,4,2022-01-26,13:31,13:43
4284,817,35,2023-05-27,09:55,10:26
4285,817,51,2024-03-09,12:26,12:56
4286,818,13,2022-08-31,18:21,19:59
4287,818,14,2021-06-04,17:08,18:48
4288,818,8,2019-12-20,20:46,21:00
4289,818,13,2024-10-04,12:43,13:56
4290,818,42,2024-08-02,17:10,18:35
4291,818,2,2023-11-26,12:58,14:55
4292,818,8,2022-11-04,17:17,17:54
4293,818,24,2023-06-28,18:54,20:32
4294,818,10,2021-08-25,16:50,18:25
4295,819,39,2024-10-07,17:50,18:20
4296,819,7,2024-08-27,15:03,16:42
4297,819,7,2023-03-03,18:19,19:24
4298,819,39,2021-10-04,18:59,20:31
4299,819,7,2024-11-29,09:47,10:22
4300,819,7,2024-06-15,12:11,13:17
4301,819,39,2021-10-14,18:59,20:06
4302,819,7,2023-10-06,18:49,19:25
4303,819,39,2022-04-29,09:30,11:07
4304,819,7,2022-05-06,09:36,11:32
4305,820,11,2023-03-25,17:17,19:05
4306,820,43,2022-10-11,12:59,14:00
4307,820,51,2019-04-30,14:18,15:46
4308,820,48,2024-11-27,17:10,18:01
4309,821,33,2019-08-27,17:01,17:23
4310,821,33,2024-08-20,12:23,13:44
4311,821,16,2021-01-08,09:23,09:48
4312,821,12,2019-08-01,16:46,16:59
4313,821,16,2021-08-28,18:02,19:59
4314,821,16,2022-07-08,12:12,13:37
4315,821,12,2021-04-08,18:00,19:45
4316,821,33,2024-03-13,12:40,13:56
4317,821,12,2021-11-21,17:21,19:09
4318,822,33,2022-02-12,17:22,18:19
4319,822,16,2024-05-12,09:57,10:37
4320,822,12,2019-06-13,12:51,13:35
4321,823,47,2020-08-04,10:00,10:34
4322,823,28,2021-06-05,17:43,19:30
4323,823,14,2021-08-26,10:04,10:49
4324,824,23,2020-07-26,12:01,13:38
4325,824,11,2022-08-13,09:50,11:32
4326,824,26,2023-07-10,12:30,14:24
4327,824,17,2021-03-08,20:09,21:41
4328,825,16,2023-05-09,10:38,11:51
4329,825,16,2020-11-06,16:42,17:32
4330,825,33,2022-11-08,12:26,14:19
4331,825,33,2022-05-16,13:22,14:14
4332,825,12,2022-10-30,11:38,12:13
4333,825,12,2023-07-22,09:04,10:13
4334,825,16,2019-08-15,20:11,21:26
4335,826,33,2021-08-08,14:48,16:23
4336,826,33,2024-09-12,14:13,14:53
4337,826,12,2021-10-25,09:58,11:06
4338,827,39,2024-08-06,13:12,13:27
4339,827,39,2020-01-26,12:14,13:28
4340,827,39,2022-06-11,13:55,15:31
4341,828,5,2021-10-10,14:06,15:27
4342,828,41,2021-10-09,12:00,12:48
